Usuário_ID;Nome;Idade;País;Assinaturas;Horas de tela;Gênero Favorito;Última data de acesso
9778;John Smith;34;Mexico;Premium;49693;Documentary;26/02/2025
9779;Jane Johnson;79;UK;Premium;10513;Sci-Fi;27/01/2025
9780;Jane Johnson;75;France;Premium;41394;Comedy;27/06/2024
9781;Emma Johnson;15;Mexico;Basic;81004;Sci-Fi;10/03/2024
9782;Emma Garcia;37;Australia;Basic;67938;Horror;14/10/2024
9783;Katie Williams;64;Canada;Premium;46303;Comedy;31/12/2024
9784;Katie Hernandez;58;Australia;Standard;31809;Action;07/10/2024
9785;Chris Smith;35;UK;Standard;55711;Sci-Fi;31/05/2024
9786;Michael Garcia;15;Mexico;Basic;41217;Documentary;25/02/2025
9787;David Williams;31;UK;Premium;18045;Horror;26/04/2024
9788;Chris Johnson;18;Germany;Standard;32509;Comedy;15/07/2024
9789;Chris Miller;24;Germany;Basic;67861;Documentary;26/06/2024
9790;Alex Martinez;29;Japan;Premium;62122;Comedy;04/12/2024
9791;Michael Miller;24;India;Basic;4246;Documentary;22/10/2024
9792;Alex Miller;70;Australia;Basic;66675;Drama;15/06/2024
9793;David Johnson;61;Japan;Premium;99271;Romance;18/12/2024
9794;James Johnson;13;Australia;Basic;72606;Documentary;09/01/2025
9795;Katie Miller;79;Canada;Standard;21771;Documentary;02/07/2024
9796;Sarah Johnson;66;Canada;Basic;40559;Documentary;08/11/2024
9797;John Jones;27;Canada;Standard;32232;Horror;10/01/2025
9798;Michael Garcia;39;Japan;Standard;51866;Action;10/05/2024
9799;Emma Garcia;60;India;Premium;19945;Drama;12/11/2024
9800;John Brown;59;Japan;Premium;28586;Action;06/09/2024
9801;Sarah Davis;28;Australia;Premium;53516;Comedy;20/12/2024
9802;Emma Williams;80;Japan;Basic;51613;Drama;31/10/2024
9803;Sarah Jones;17;Australia;Standard;20357;Drama;24/08/2024
9804;Katie Williams;75;Japan;Premium;38626;Drama;29/12/2024
9805;James Williams;39;UK;Basic;85353;Comedy;10/04/2024
9806;David Miller;26;Germany;Basic;9213;Sci-Fi;03/04/2024
9807;Michael Brown;14;India;Standard;45096;Horror;29/12/2024
9808;Sarah Martinez;17;India;Premium;62517;Comedy;09/07/2024
9809;Emma Brown;45;France;Premium;1637;Action;16/07/2024
9810;Jane Jones;27;Germany;Basic;83689;Documentary;07/11/2024
9811;Sarah Brown;23;France;Standard;85853;Comedy;30/10/2024
9812;Chris Martinez;46;Australia;Standard;74488;Romance;11/09/2024
9813;Chris Brown;43;Brazil;Premium;12525;Drama;01/05/2024
9814;Alex Garcia;53;Mexico;Basic;45275;Documentary;04/12/2024
9815;John Jones;42;USA;Premium;75163;Sci-Fi;23/02/2025
9816;John Jones;15;Brazil;Standard;3000;Sci-Fi;21/08/2024
9817;Emma Davis;36;Germany;Standard;1324;Action;17/09/2024
9818;John Brown;27;USA;Premium;29215;Romance;17/04/2024
9819;John Miller;48;USA;Standard;60468;Romance;10/12/2024
9820;Jane Miller;63;France;Premium;83893;Romance;08/03/2024
9821;Emma Smith;61;Brazil;Premium;19147;Action;16/09/2024
9822;Chris Hernandez;48;France;Basic;4777;Documentary;14/10/2024
9823;James Jones;61;USA;Premium;41418;Action;25/10/2024
9824;David Martinez;17;Brazil;Basic;25986;Horror;03/10/2024
9825;John Jones;45;Germany;Basic;12412;Documentary;11/12/2024
9826;Sarah Jones;21;UK;Standard;38673;Romance;08/07/2024
9827;Alex Miller;17;Brazil;Basic;3588;Horror;28/08/2024
9828;Jane Garcia;42;Canada;Standard;77822;Action;03/05/2024
9829;Jane Martinez;44;Canada;Basic;61597;Documentary;26/06/2024
9830;Michael Williams;64;Canada;Basic;50413;Horror;05/11/2024
9831;Emma Garcia;76;India;Premium;91451;Drama;12/03/2024
9832;Michael Williams;79;USA;Standard;64613;Documentary;01/01/2025
9833;Jane Davis;28;Japan;Standard;88798;Documentary;02/02/2025
9834;Emma Hernandez;78;Germany;Basic;38644;Sci-Fi;04/08/2024
9835;Chris Martinez;21;USA;Premium;68957;Comedy;21/09/2024
9836;Emma Hernandez;27;Germany;Basic;97431;Romance;01/11/2024
9837;Alex Davis;17;France;Basic;9011;Sci-Fi;04/05/2024
9838;David Garcia;22;France;Premium;32815;Horror;11/05/2024
9839;David Garcia;77;Mexico;Basic;7385;Sci-Fi;10/08/2024
9840;Jane Martinez;64;Germany;Standard;93741;Sci-Fi;08/07/2024
9841;David Hernandez;56;Germany;Standard;51354;Drama;04/11/2024
9842;Katie Smith;79;Brazil;Basic;2494;Horror;07/03/2025
9843;Emma Garcia;33;Mexico;Premium;4440;Documentary;20/06/2024
9844;Katie Williams;16;Australia;Premium;7330;Documentary;18/08/2024
9845;Katie Smith;66;Mexico;Basic;25942;Sci-Fi;15/04/2024
9846;Sarah Smith;38;UK;Basic;68323;Drama;15/01/2025
9847;David Brown;52;USA;Premium;39038;Documentary;17/05/2024
9848;Emma Garcia;36;USA;Standard;13282;Action;05/04/2024
9849;David Miller;60;Australia;Premium;12457;Romance;10/12/2024
9850;Emma Miller;44;Japan;Standard;96759;Documentary;06/08/2024
9851;Katie Smith;39;India;Premium;2711;Romance;30/11/2024
9852;Emma Martinez;30;Brazil;Premium;78303;Documentary;23/06/2024
9853;James Hernandez;58;Canada;Standard;57918;Comedy;30/06/2024
9854;Alex Hernandez;16;Brazil;Premium;57664;Action;09/09/2024
9855;Alex Martinez;79;USA;Standard;48078;Documentary;15/01/2025
9856;Emma Garcia;17;India;Basic;59639;Action;30/03/2024
9857;Jane Martinez;78;Australia;Standard;94136;Comedy;19/03/2024
9858;David Smith;31;Australia;Premium;72897;Comedy;18/05/2024
9859;Jane Martinez;75;Germany;Standard;58392;Romance;27/08/2024
9860;Katie Williams;54;UK;Basic;82702;Horror;18/02/2025
9861;Katie Martinez;71;Australia;Premium;89708;Action;20/03/2024
9862;Emma Smith;41;Germany;Standard;35959;Documentary;24/12/2024
9863;Emma Miller;28;France;Basic;13089;Horror;02/09/2024
9864;Alex Garcia;49;India;Standard;97989;Comedy;09/02/2025
9865;David Davis;17;Australia;Premium;85683;Sci-Fi;01/06/2024
9866;Katie Garcia;49;UK;Premium;75646;Documentary;27/11/2024
9867;Michael Johnson;47;UK;Premium;4307;Sci-Fi;13/08/2024
9868;Chris Brown;53;France;Basic;49069;Horror;02/11/2024
9869;Alex Williams;16;Brazil;Premium;75088;Action;30/12/2024
9870;Michael Brown;50;Mexico;Premium;74964;Action;08/06/2024
9871;James Miller;63;USA;Premium;62572;Romance;06/01/2025
9872;Emma Hernandez;19;India;Basic;4592;Sci-Fi;04/09/2024
9873;Alex Smith;55;France;Standard;67339;Action;17/05/2024
9874;David Hernandez;16;UK;Basic;45647;Horror;25/06/2024
9875;Alex Hernandez;34;Germany;Standard;80535;Horror;23/03/2024
9876;Katie Smith;16;Japan;Standard;2478;Romance;07/04/2024
9877;Michael Hernandez;54;USA;Basic;84833;Horror;26/06/2024
9878;Jane Brown;16;UK;Standard;26112;Sci-Fi;17/11/2024
9879;Michael Garcia;69;Germany;Standard;37472;Romance;07/05/2024
9880;David Williams;23;Australia;Premium;30524;Documentary;12/12/2024
9881;Alex Davis;71;Mexico;Basic;16305;Action;04/06/2024
9882;David Miller;46;Canada;Premium;28394;Sci-Fi;21/06/2024
9883;Alex Martinez;32;France;Basic;87203;Drama;29/11/2024
9884;Jane Jones;75;Germany;Premium;92698;Romance;21/09/2024
9885;David Miller;23;Brazil;Basic;18704;Sci-Fi;25/05/2024
9886;Chris Martinez;67;Brazil;Standard;33279;Romance;15/01/2025
9887;Michael Smith;21;France;Basic;79424;Drama;21/12/2024
9888;Michael Williams;49;France;Premium;63537;Action;10/07/2024
9889;James Smith;74;Australia;Premium;81986;Comedy;23/10/2024
9890;Katie Johnson;23;USA;Standard;85024;Documentary;20/09/2024
9891;Chris Miller;26;Germany;Standard;92059;Drama;11/11/2024
9892;Chris Hernandez;14;India;Standard;83642;Documentary;28/04/2024
9893;Sarah Smith;32;UK;Basic;23989;Documentary;24/02/2025
9894;John Jones;22;Australia;Basic;74805;Romance;16/08/2024
9895;Emma Miller;71;UK;Standard;74177;Romance;16/01/2025
9896;Chris Hernandez;55;UK;Standard;2787;Action;18/09/2024
9897;Emma Johnson;79;Brazil;Standard;53229;Sci-Fi;01/02/2025
9898;Alex Jones;24;Japan;Standard;59019;Documentary;01/04/2024
9899;Chris Davis;74;France;Standard;18438;Documentary;04/02/2025
9900;Michael Hernandez;43;Germany;Basic;55119;Documentary;25/04/2024
9901;Emma Johnson;61;Canada;Standard;73396;Romance;27/12/2024
9902;John Davis;71;Japan;Basic;86794;Drama;04/05/2024
9903;Michael Williams;70;Canada;Standard;69073;Comedy;06/02/2025
9904;Chris Jones;50;Brazil;Basic;25525;Comedy;20/09/2024
9905;Michael Brown;22;Japan;Premium;29834;Romance;20/10/2024
9906;Emma Hernandez;23;Australia;Standard;7682;Action;08/04/2024
9907;James Davis;35;France;Standard;21991;Sci-Fi;12/04/2024
9908;Emma Smith;31;Mexico;Basic;87373;Sci-Fi;01/11/2024
9909;Chris Johnson;40;Germany;Basic;11243;Romance;29/04/2024
9910;Jane Martinez;71;France;Standard;22141;Comedy;31/03/2024
9911;John Martinez;56;Canada;Premium;69473;Documentary;21/02/2025
9912;Emma Jones;32;India;Standard;98691;Romance;03/11/2024
9913;Michael Brown;22;UK;Basic;35363;Drama;14/02/2025
9914;Michael Hernandez;75;Mexico;Standard;96855;Sci-Fi;04/10/2024
9915;James Jones;66;Brazil;Premium;17187;Sci-Fi;03/01/2025
9916;David Garcia;29;India;Basic;1623;Horror;12/06/2024
9917;Katie Martinez;66;Brazil;Premium;9102;Horror;07/09/2024
9918;David Hernandez;17;Canada;Premium;3516;Romance;26/01/2025
9919;Jane Johnson;54;USA;Premium;99009;Documentary;11/03/2024
9920;James Miller;62;Brazil;Basic;95371;Comedy;03/01/2025
9921;Chris Hernandez;21;France;Standard;95476;Horror;29/07/2024
9922;Sarah Miller;56;USA;Premium;8132;Horror;24/03/2024
9923;Katie Jones;30;Germany;Premium;44626;Romance;13/09/2024
9924;David Hernandez;51;USA;Basic;30369;Drama;02/01/2025
9925;Michael Martinez;41;Canada;Standard;689;Sci-Fi;09/07/2024
9926;Katie Williams;56;UK;Basic;30152;Romance;20/04/2024
9927;Katie Brown;75;Japan;Standard;46316;Horror;01/06/2024
9928;Michael Jones;25;France;Standard;23705;Drama;08/04/2024
9929;Alex Garcia;23;Australia;Standard;23189;Documentary;04/08/2024
9930;John Brown;25;Australia;Basic;13876;Drama;09/08/2024
9931;Emma Hernandez;43;India;Premium;82894;Sci-Fi;23/09/2024
9932;John Martinez;48;Brazil;Basic;28486;Romance;15/02/2025
9933;Katie Garcia;29;France;Basic;92849;Comedy;11/12/2024
9934;Jane Smith;43;UK;Premium;57885;Romance;10/11/2024
9935;Alex Garcia;14;Germany;Standard;78687;Documentary;25/07/2024
9936;Emma Johnson;46;Germany;Basic;68231;Comedy;12/10/2024
9937;Jane Smith;38;UK;Basic;65309;Horror;21/06/2024
9938;Michael Johnson;70;Germany;Basic;99299;Sci-Fi;03/08/2024
9939;James Garcia;20;Mexico;Basic;18816;Documentary;15/07/2024
9940;Alex Jones;18;Australia;Standard;59277;Sci-Fi;06/01/2025
9941;Jane Garcia;63;Japan;Standard;50037;Action;18/01/2025
9942;Michael Davis;28;Brazil;Premium;55597;Comedy;08/03/2025
9943;Sarah Hernandez;44;Brazil;Standard;70637;Horror;08/12/2024
9944;John Williams;57;India;Premium;1301;Action;11/05/2024
9945;Chris Martinez;59;India;Standard;9434;Documentary;26/10/2024
9946;Chris Miller;32;France;Premium;66164;Horror;05/12/2024
9947;Jane Brown;29;Japan;Basic;11743;Action;07/02/2025
9948;David Johnson;28;France;Premium;40596;Drama;07/11/2024
9949;Katie Jones;50;Australia;Standard;50318;Romance;07/01/2025
9950;Sarah Martinez;74;USA;Basic;55483;Sci-Fi;20/12/2024
9951;Michael Martinez;63;Canada;Premium;45573;Comedy;18/03/2024
9952;John Brown;15;Germany;Basic;47927;Comedy;23/09/2024
9953;Alex Davis;39;Mexico;Basic;57157;Romance;08/09/2024
9954;Katie Smith;33;Canada;Standard;37969;Comedy;19/03/2024
9955;Chris Garcia;33;Australia;Basic;96841;Sci-Fi;01/01/2025
9956;John Smith;16;Canada;Standard;607;Action;05/11/2024
9957;David Martinez;70;UK;Premium;44993;Action;26/09/2024
9958;Jane Hernandez;70;Canada;Premium;8880;Horror;01/11/2024
9959;Katie Garcia;77;Mexico;Standard;87409;Action;17/09/2024
9960;Sarah Davis;45;France;Premium;29811;Comedy;01/07/2024
9961;Michael Jones;62;Australia;Premium;57037;Romance;18/08/2024
9962;Michael Williams;33;UK;Standard;96744;Action;12/10/2024
9963;Jane Garcia;18;Brazil;Standard;60276;Documentary;04/03/2025
9964;Emma Williams;44;France;Basic;92364;Drama;06/06/2024
9965;David Brown;36;Australia;Premium;72311;Horror;02/02/2025
9966;James Jones;53;Canada;Basic;92472;Comedy;15/12/2024
9967;Emma Johnson;76;UK;Basic;62263;Comedy;02/09/2024
9968;John Hernandez;52;Canada;Basic;14128;Comedy;28/06/2024
9969;Jane Davis;13;Australia;Standard;12514;Documentary;14/04/2024
9970;Chris Williams;80;Australia;Premium;41917;Romance;02/11/2024
9971;Katie Johnson;78;India;Basic;1984;Comedy;30/11/2024
9972;Emma Hernandez;20;Germany;Premium;52628;Drama;05/06/2024
9973;Jane Johnson;17;Mexico;Standard;1277;Action;02/04/2024
9974;John Garcia;35;Brazil;Standard;80436;Sci-Fi;16/06/2024
9975;Alex Brown;58;Canada;Premium;35684;Romance;26/05/2024
9976;Alex Brown;52;India;Standard;11759;Sci-Fi;30/06/2024
9977;Katie Miller;20;France;Standard;80529;Horror;08/11/2024
9978;John Jones;47;USA;Standard;5994;Action;31/01/2025
9979;Alex Garcia;37;Canada;Standard;93287;Action;06/03/2025
9980;John Miller;41;Australia;Standard;43094;Comedy;14/03/2024
9981;Chris Garcia;35;UK;Basic;86606;Romance;28/12/2024
9982;James Jones;14;Mexico;Standard;42916;Horror;11/05/2024
9983;James Brown;29;Brazil;Premium;54162;Sci-Fi;14/12/2024
9984;Alex Jones;54;Germany;Basic;91871;Action;24/02/2025
9985;James Smith;26;Germany;Premium;54493;Drama;01/02/2025
9986;Katie Hernandez;68;Brazil;Premium;37708;Drama;01/10/2024
9987;Chris Williams;63;UK;Basic;1066;Romance;21/05/2024
9988;David Williams;57;Japan;Standard;26372;Action;07/05/2024
9989;Sarah Smith;73;India;Basic;96057;Comedy;11/04/2024
9990;John Smith;21;Australia;Basic;50494;Action;19/09/2024
9991;Michael Williams;68;Germany;Premium;76776;Sci-Fi;05/09/2024
9992;Michael Miller;70;France;Basic;6459;Documentary;24/05/2024
9993;Jane Jones;53;Mexico;Standard;13578;Action;19/10/2024
9994;John Garcia;53;UK;Standard;69785;Horror;17/11/2024
9995;Jane Miller;23;France;Basic;84938;Horror;08/05/2024
9996;Katie Miller;44;India;Premium;3247;Romance;07/01/2025
9997;Katie Smith;41;UK;Premium;58745;Romance;17/11/2024
9998;Katie Miller;53;Japan;Basic;38978;Action;19/10/2024
9999;Jane Williams;34;Japan;Basic;77022;Sci-Fi;03/06/2024
10000;Emma Brown;70;USA;Premium;78618;Horror;11/01/2025
10001;James Smith;70;Australia;Basic;77042;Romance;28/01/2025
10002;Alex Jones;13;Canada;Basic;50683;Comedy;15/04/2024
10003;David Garcia;76;USA;Basic;47662;Sci-Fi;02/12/2024
10004;Alex Jones;48;UK;Standard;62691;Sci-Fi;12/02/2025
10005;Alex Brown;45;Canada;Standard;64009;Sci-Fi;22/02/2025
10006;James Garcia;26;India;Premium;23965;Documentary;08/12/2024
10007;Sarah Brown;62;Germany;Standard;13813;Romance;16/12/2024
10008;John Smith;77;Japan;Basic;14856;Documentary;15/11/2024
10009;Alex Garcia;38;Australia;Basic;29055;Action;15/07/2024
10010;Sarah Jones;50;Australia;Standard;26993;Drama;07/03/2025
10011;David Garcia;23;India;Basic;77561;Horror;23/11/2024
10012;Alex Davis;44;India;Basic;98012;Horror;17/10/2024
10013;James Jones;70;France;Premium;18409;Romance;30/11/2024
10014;Chris Smith;49;UK;Premium;13784;Romance;03/06/2024
10015;Katie Jones;50;Mexico;Premium;2548;Documentary;08/12/2024
10016;John Jones;76;UK;Standard;43324;Documentary;23/09/2024
10017;Chris Smith;21;Mexico;Premium;5641;Romance;11/05/2024
10018;Emma Martinez;43;India;Basic;46537;Action;06/12/2024
10019;Sarah Williams;59;Mexico;Standard;54291;Romance;07/07/2024
10020;Katie Martinez;62;India;Basic;73795;Sci-Fi;07/03/2025
10021;David Hernandez;22;Brazil;Premium;42042;Drama;27/09/2024
10022;Alex Williams;58;Mexico;Basic;13067;Romance;14/03/2024
10023;Alex Smith;15;France;Premium;93503;Horror;24/12/2024
10024;Sarah Smith;66;Japan;Standard;84977;Action;27/03/2024
10025;Jane Miller;59;Mexico;Basic;73082;Drama;07/01/2025
10026;Chris Miller;58;Japan;Standard;12049;Horror;26/04/2024
10027;Sarah Johnson;49;UK;Premium;90787;Action;21/05/2024
10028;Michael Miller;13;Australia;Basic;56971;Action;14/08/2024
10029;Sarah Miller;54;Australia;Standard;90135;Action;20/12/2024
10030;Chris Martinez;57;Japan;Standard;53668;Documentary;07/05/2024
10031;Michael Garcia;26;Australia;Premium;3521;Sci-Fi;20/06/2024
10032;John Brown;50;UK;Standard;35436;Documentary;29/12/2024
10033;Chris Johnson;30;Brazil;Standard;71671;Action;28/10/2024
10034;Katie Davis;68;Germany;Premium;18023;Romance;08/10/2024
10035;Michael Brown;59;Japan;Standard;44826;Sci-Fi;04/01/2025
10036;Jane Martinez;56;Germany;Basic;642;Comedy;24/02/2025
10037;Alex Hernandez;45;India;Premium;5958;Romance;09/07/2024
10038;Sarah Williams;22;Germany;Basic;10438;Comedy;25/09/2024
10039;Sarah Davis;20;Canada;Standard;31017;Horror;04/01/2025
10040;John Davis;56;India;Basic;98717;Sci-Fi;20/04/2024
10041;Michael Garcia;77;UK;Basic;67553;Sci-Fi;19/01/2025
10042;Sarah Smith;64;USA;Basic;20245;Action;05/04/2024
10043;John Davis;45;UK;Premium;61802;Horror;20/12/2024
10044;Michael Jones;66;Mexico;Standard;39865;Drama;29/09/2024
10045;Sarah Miller;76;Japan;Basic;64588;Action;06/12/2024
10046;Katie Davis;33;Brazil;Premium;86836;Documentary;23/05/2024
10047;Alex Martinez;43;Japan;Basic;52778;Drama;16/01/2025
10048;James Garcia;56;Australia;Basic;80973;Comedy;21/07/2024
10049;Chris Martinez;53;France;Basic;81428;Drama;06/06/2024
10050;James Smith;31;India;Basic;7410;Romance;11/06/2024
10051;John Johnson;60;France;Premium;17022;Comedy;14/05/2024
10052;Sarah Brown;34;Brazil;Standard;77602;Romance;02/09/2024
10053;Michael Jones;42;Germany;Basic;23449;Action;20/03/2024
10054;David Johnson;61;Australia;Premium;32609;Action;20/05/2024
10055;James Garcia;22;Germany;Premium;88009;Action;18/01/2025
10056;James Martinez;14;Germany;Standard;54911;Horror;26/09/2024
10057;Emma Smith;55;India;Basic;35794;Documentary;26/10/2024
10058;Sarah Smith;68;Australia;Standard;22114;Action;09/09/2024
10059;Michael Miller;35;Mexico;Basic;38881;Action;06/01/2025
10060;David Garcia;72;Japan;Standard;23484;Documentary;28/07/2024
10061;David Miller;38;USA;Basic;98108;Action;31/03/2024
10062;David Miller;67;France;Standard;63957;Documentary;24/04/2024
10063;Katie Davis;35;Australia;Standard;14441;Drama;15/08/2024
10064;Sarah Davis;14;Germany;Premium;6779;Romance;10/11/2024
10065;Alex Brown;17;France;Basic;1231;Action;10/09/2024
10066;Alex Hernandez;43;Japan;Premium;53044;Sci-Fi;24/07/2024
10067;Alex Smith;76;Brazil;Standard;98383;Drama;10/12/2024
10068;James Brown;63;USA;Basic;86938;Action;09/08/2024
10069;James Davis;77;UK;Premium;88491;Documentary;27/07/2024
10070;James Brown;25;Australia;Premium;80141;Documentary;17/06/2024
10071;Katie Miller;38;Japan;Standard;1088;Horror;17/06/2024
10072;Sarah Smith;53;Canada;Premium;28535;Drama;30/05/2024
10073;Chris Jones;16;USA;Basic;2899;Romance;04/03/2025
10074;David Davis;64;Australia;Premium;95035;Action;13/10/2024
10075;Jane Smith;21;Australia;Premium;1653;Horror;10/04/2024
10076;Katie Smith;19;Australia;Standard;7958;Sci-Fi;13/02/2025
10077;Chris Johnson;56;UK;Premium;61924;Romance;24/09/2024
10078;John Hernandez;55;Japan;Premium;3934;Comedy;06/09/2024
10079;David Miller;72;Australia;Basic;74564;Romance;08/03/2024
10080;David Williams;21;France;Standard;22121;Romance;30/10/2024
10081;Katie Smith;39;India;Standard;24073;Horror;20/10/2024
10082;Chris Miller;18;UK;Standard;98367;Comedy;06/03/2025
10083;James Brown;14;Canada;Standard;399;Comedy;24/02/2025
10084;James Williams;62;Japan;Premium;4352;Sci-Fi;28/11/2024
10085;Emma Johnson;39;Australia;Standard;96346;Documentary;17/01/2025
10086;Alex Hernandez;18;UK;Standard;75064;Horror;18/07/2024
10087;Chris Martinez;51;France;Standard;31685;Horror;14/09/2024
10088;Jane Martinez;22;Canada;Basic;5071;Romance;10/12/2024
10089;John Williams;57;UK;Premium;99525;Documentary;14/07/2024
10090;Alex Jones;38;France;Premium;3067;Sci-Fi;10/02/2025
10091;David Hernandez;56;Germany;Basic;84421;Action;18/11/2024
10092;James Miller;18;USA;Basic;88868;Documentary;09/08/2024
10093;Jane Johnson;59;Mexico;Premium;78302;Drama;27/01/2025
10094;Michael Brown;72;USA;Basic;64997;Comedy;11/04/2024
10095;Chris Williams;35;Germany;Premium;98541;Action;25/11/2024
10096;James Hernandez;33;France;Basic;74124;Action;31/10/2024
10097;Michael Brown;38;France;Basic;11751;Documentary;04/10/2024
10098;Alex Davis;31;India;Premium;17987;Drama;04/10/2024
10099;Jane Martinez;76;France;Standard;38872;Sci-Fi;24/12/2024
10100;David Hernandez;21;USA;Standard;7303;Drama;17/03/2024
10101;Emma Hernandez;17;Canada;Standard;97768;Horror;29/11/2024
10102;Katie Miller;34;France;Premium;46949;Horror;04/08/2024
10103;John Brown;26;Brazil;Standard;6361;Romance;10/06/2024
10104;Katie Williams;37;Australia;Basic;62137;Comedy;09/02/2025
10105;Katie Hernandez;25;UK;Premium;7889;Comedy;13/11/2024
10106;David Davis;42;USA;Standard;46427;Romance;21/09/2024
10107;Alex Brown;49;France;Premium;39787;Action;04/07/2024
10108;Chris Smith;44;USA;Standard;9946;Comedy;28/12/2024
10109;Emma Garcia;74;Brazil;Basic;70186;Comedy;23/01/2025
10110;Alex Garcia;35;Japan;Basic;24458;Romance;01/04/2024
10111;Alex Hernandez;80;Mexico;Premium;26726;Documentary;03/10/2024
10112;John Johnson;24;Australia;Basic;18254;Documentary;11/02/2025
10113;Jane Williams;80;Canada;Premium;88417;Horror;05/01/2025
10114;David Smith;73;Australia;Standard;98899;Romance;28/04/2024
10115;James Williams;21;Japan;Basic;2159;Romance;19/10/2024
10116;Sarah Jones;76;UK;Basic;86916;Comedy;20/08/2024
10117;John Martinez;44;Australia;Standard;1313;Sci-Fi;19/02/2025
10118;Michael Brown;62;UK;Premium;75947;Documentary;17/01/2025
10119;Chris Williams;77;Mexico;Premium;77881;Sci-Fi;23/08/2024
